STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,C_MSA,SQ_FEET,F_SQ_FT,L_NUM_BM,F_BKMOB,HOURS,F_HOURS,WKS_OPEN,F_WKSOPN,YR_SUB,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,INCITSST,INCITSCO,GNISPLAC,CNTYPOP,LOCALE,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,ADDRTYPE,MSTATUS,SCORE
OK,OK0122,001,270,SALINA PUBLIC LIBRARY,420 E FERRY STREET,SALINA,74365,M,MAYES,9184348001,CE,NO,2128,R_15,0,R_15,1508,R_15,52,R_15,2016,00,00,00,-95.149261,36.292883,40,097,64950,40887,42,406,3088,4002,0,M,PointAddress,E,100
OK,OK0123,001,271,TALALA PUBLIC LIBRARY,104 W. WATOVA,TALALA,74080,9605,ROGERS,9182754540,CE,NO,1000,R_15,0,R_15,1196,R_15,52,R_15,2016,00,00,00,-95.701201,36.530895,40,131,72200,90802,42,508.02,1063,4002,46140,0,StreetAddress,E,90.90625
OK,OK0125,001,276,ELGIN COMMUNITY LIBRARY,8171 SH 17,ELGIN,73538,M,COMANCHE,5804926650,CE,NO,1100,R_15,0,R_15,1410,R_15,52,R_15,2016,00,00,00,-98.291564,34.782453,40,031,23450,124648,42,21,3038,4004,30020,0,StreetAddress,E,90.90625
OK,OK8002,001,251,APACHE PUBLIC LIBRARY,111 E. EVANS,APACHE,73006,M,CADDO,5805883661,CE,NO,4000,R_15,0,R_15,2080,R_15,52,R_15,2016,00,00,00,-98.365675,34.893586,40,015,02300,29343,42,1622,3087,4003,0,M,StreetAddress,E,90.90625
OK,OK8004,001,252,MEEKER PUBLIC LIBRARY,616 W. CARL HUBBELL BOULEVARD,MEEKER,74855,M,LINCOLN,4052791139,CE,NO,2232,R_15,0,R_15,1040,R_15,52,R_15,2016,00,00,00,-96.901719,35.503242,40,081,47450,35042,42,9614,4014,4003,36420,0,StreetAddress,E,100
OK,OK8005,001,55,KAW CITY - J.A. WALKER MEMORIAL LIBRARY,900 MORGAN SQUARE,KAW CITY,74641,M,KAY,5802691317,CE,NO,520,R_15,0,R_15,1040,R_15,52,R_15,2016,00,00,00,-96.859886,36.765125,40,071,38800,45366,42,12,1174,4003,38620,1,StreetName,E,100
OK,OK8006,001,277,TEXHOMA PUBLIC LIBRARY,201 S. 2ND ST.,TEXHOMA,73949,M,TEXAS,5804237150,CE,M,1770,R_15,0,R_15,832,R_15,52,R_15,2016,02,00,00,-101.783225,36.503764,40,139,73100,21489,43,9510,2104,4003,25100,1,StreetAddress,E,100
OK,OK8007,001,278,MOORELAND - BEYOND THE PAGES,223 S MAIN ST,MOORELAND,73852,M,WOODWARD,5809946006,CE,M,2000,R_15,0,R_15,1040,R_15,52,R_15,2016,02,00,00,-99.204795,36.438231,40,153,49250,21559,42,9531,3020,4003,49260,1,PointAddress,E,100
OR,OR0001,002,OR0001,AGNESS COMMUNITY LIBRARY DISTRICT,03905 COUGAR LN,AGNESS,97406,9608,CURRY,5412476323,CE,NO,865,R_15,0,R_15,643,R_15,52,R_15,2016,00,00,00,-124.068024,42.555231,41,015,M,22483,43,9501,1085,4104,15060,1,StreetAddress,E,100
OR,OR0002,002,OR0002,AMITY PUBLIC LIBRARY,307 S TRADE ST,AMITY,97101,M,YAMHILL,5038358181,CE,NC,960,R_15,0,R_15,1180,R_15,52,R_15,2016,00,00,00,-123.206184,45.117375,41,071,02000,102659,42,310,2077,4101,38900,0,StreetAddress,E,100
OR,OR0004,002,OR0004,ESTACADA PUBLIC LIBRARY,825 NW WADE,ESTACADA,97023,9779,CLACKAMAS,5036308273,CE,NC,12060,R_15,0,R_15,3613,R_15,52,R_15,2016,00,00,00,-122.337977,45.296927,41,005,23800,401515,31,242,1025,4103,38900,0,StreetAddress,E,90.90625
OR,OR0005,002,OR0005,EUGENE PUBLIC LIBRARY,100 W 10TH AVE,EUGENE,97401,3035,LANE,5416825450,CE,CC,93041,R_15,0,R_15,3117,R_15,52,R_15,2016,00,00,00,-123.095021,44.048792,41,039,23850,362895,12,39,2007,4104,21660,0,PointAddress,E,100
OR,OR0005,004,OR0005-004,SHELDON BRANCH LIBRARY,1566 COBURG RD,EUGENE,97401,4802,LANE,5416825450,BR,CC,3163,R_15,0,R_15,1334,R_15,52,R_15,2016,00,00,00,-123.068193,44.079524,41,039,23850,362895,12,29.02,1018,4104,21660,0,StreetAddress,E,100
OR,OR0005,005,OR0005-005,BETHEL BRANCH LIBRARY,1990 ECHO HOLLOW RD,EUGENE,97402,7004,LANE,5416825450,BR,CC,3016,R_15,0,R_15,1334,R_15,52,R_15,2016,00,00,00,-123.168154,44.084374,41,039,23850,362895,12,26,3002,4104,21660,0,StreetAddress,E,100
OR,OR0008,002,OR0008,SIUSLAW PUBLIC LIBRARY DISTRICT,1460 9TH ST,FLORENCE,97439,9427,LANE,5419973132,CE,NC,20790,R_15,0,R_15,2810,R_15,52,R_15,2016,00,00,00,-124.10542,43.974642,41,039,26050,362895,33,7.05,1027,4104,21660,0,PointAddress,E,100
OR,OR0008,003,OR0008-003,MAPLETON BRANCH LIBRARY,88148 RIVERVIEW AVENUE,MAPLETON,97453,7512,LANE,5412684033,BR,NC,975,R_15,0,R_15,1259,R_15,52,R_15,2016,00,00,00,-123.859687,44.033334,41,039,M,362895,43,5,1022,4104,21660,0,StreetAddress,E,100
OR,OR0009,002,OR0009,FOREST GROVE CITY LIBRARY,2114 PACIFIC AVE,FOREST GROVE,97116,2446,WASHINGTON,5039923247,CE,NC,24700,R_15,0,R_15,2551,R_15,52,R_15,2016,00,00,00,-123.109888,45.519613,41,067,26200,574326,21,331.01,1005,4101,38900,0,StreetAddress,E,100
OR,OR0010,002,OR0010,FOSSIL PUBLIC LIBRARY,401 MAIN ST,FOSSIL,97830,8378,WHEELER,5417632046,CE,NO,507,R_15,0,R_15,988,R_15,52,R_15,2016,00,00,00,-120.213739,45.00038,41,069,26650,1358,43,9601,1159,4102,0,M,PointAddress,E,100
OR,OR0011,002,OR0011,GLADSTONE PUBLIC LIBRARY,135 E DARTMOUTH,GLADSTONE,97027,2435,CLACKAMAS,5036562411,CE,NC,5100,R_15,0,R_15,2856,R_15,52,R_15,2016,00,00,00,-122.593952,45.380441,41,005,29000,401515,21,220,3038,4105,38900,0,StreetAddress,E,90.90625
OR,OR0012,002,OR0012,CURRY PUBLIC LIBRARY DISTRICT,94341 3RD STREET,GOLD BEACH,97444,8732,CURRY,5412477246,CE,NO,4400,R_15,0,R_15,2697,R_15,52,R_15,2016,00,00,00,-124.415902,42.412622,41,015,29900,22483,33,9502,1147,4104,15060,1,StreetAddress,E,100
OR,OR0013,002,OR0013,ARLINGTON PUBLIC LIBRARY,500 W FIRST ST,ARLINGTON,97812,2082,GILLIAM,5414542444,CE,NO,2016,R_15,0,R_15,1144,R_15,52,R_15,2016,00,00,00,-120.203679,45.717335,41,021,02800,1859,43,9601,1107,4102,0,M,StreetAddress,E,100
OR,OR0014,002,OR0014,JOSEPHINE COUNTY LIBRARY SYSTEM,200 NW C ST,GRANTS PASS,97526,2038,JOSEPHINE,5414760571,CE,NO,15470,R_15,0,R_15,1212,R_15,52,R_15,2016,00,00,00,-123.326912,42.442697,41,033,30550,84745,13,3606,5014,4102,24420,0,PointAddress,E,100
OR,OR0014,003,OR0014-003,ILLINOIS VALLEY BRANCH LIBRARY,209 W PALMER,CAVE JUNCTION,97523,0180,JOSEPHINE,5415924778,BR,NO,4264,R_15,0,R_15,640,R_15,52,R_15,2016,00,00,00,-123.647559,42.168336,41,033,11850,84745,42,3616,1051,4104,24420,0,StreetAddress,E,90.90625
OR,OR0014,004,OR0014-004,WILLIAMS BRANCH LIBRARY,20695 WILLIAMS HWY,WILLIAMS,97544,9610,JOSEPHINE,5418467020,BR,NO,864,R_15,0,R_15,604,R_15,52,R_15,2016,00,00,00,-123.273335,42.21934,41,033,82450,84745,42,3614,2056,4104,24420,0,PointAddress,E,100
OR,OR0014,005,OR0014-005,WOLF CREEK BRANCH LIBRARY,102 RUTH AVE,WOLF CREEK,97497,M,JOSEPHINE,5418662606,BR,NO,2594,R_15,0,R_15,594,R_15,52,R_15,2016,00,00,00,-123.397614,42.695197,41,033,M,84745,42,3601,1034,4104,24420,0,PointAddress,E,100
OR,OR0015,002,OR0015,HARRISBURG PUBLIC LIBRARY,354 SMITH ST,HARRISBURG,97446,8624,LINN,5419956946,CE,NO,1366,R_15,0,R_15,1742,R_15,52,R_15,2016,00,00,00,-123.17024,44.272282,41,043,32550,120547,31,306,4040,4104,10540,0,PointAddress,E,100
OR,OR0016,002,OR0016,HELIX PUBLIC LIBRARY,119 COLUMBIA ST,HELIX,97835,M,UMATILLA,5414576130,CE,NO,1020,R_15,0,R_15,1040,R_15,52,R_15,2016,00,00,00,-118.657755,45.849596,41,059,33250,76531,42,9504,1117,4102,25840,1,StreetAddress,E,100
OR,OR0018,002,OR0018,HERMISTON PUBLIC LIBRARY,235 E GLADYS AVE,HERMISTON,97838,1827,UMATILLA,5415672882,CE,NO,14000,R_15,0,R_15,2247,R_15,52,R_15,2016,00,00,00,-119.288037,45.841374,41,059,33700,76531,32,9512,3004,4102,25840,1,StreetAddress,E,100
OR,OR0019,006,OR0019-002,SHUTE PARK BRANCH,775 SE TENTH AVE,HILLSBORO,97123,4784,HILLSBORO,5036156500,BR,M,15000,R_15,0,R_15,2814,R_15,52,R_15,2016,00,00,00,-122.97407,45.51437,41,067,34100,574326,13,325.01,2033,4101,38900,0,PointAddress,E,100
OR,OR0019,008,OR0019,HILLSBORO PUBLIC LIBRARY,2850 NE BROOKWOOD PARKWAY,HILLSBORO,97124,5327,WASHINGTON,5036156500,CE,NC,77000,R_15,0,R_15,3425,R_15,52,R_15,2016,00,00,00,-122.937103,45.542436,41,067,34100,574326,13,326.08,1006,4101,38900,0,StreetAddress,E,100
OR,OR0021,002,OR0021,INDEPENDENCE PUBLIC LIBRARY,175 MONMOUTH ST,INDEPENDENCE,97351,2423,POLK,5038381811,CE,NC,7400,R_15,0,R_15,2155,R_15,52,R_15,2016,00,00,00,-123.18555,44.851132,41,053,36150,79391,31,203.02,4006,4105,41420,0,PointAddress,E,100
OR,OR0022,002,OR0022,JEFFERSON PUBLIC LIBRARY,128 N MAIN ST,JEFFERSON,97352,M,MARION,5413273826,CE,NC,2030,R_15,0,R_15,1520,R_15,52,R_15,2016,00,00,00,-123.011678,44.717655,41,047,37250,330700,23,108.02,3010,4105,41420,0,StreetAddress,E,92.421875
OR,OR0023,002,OR0023,ASTORIA PUBLIC LIBRARY,450 TENTH ST,ASTORIA,97103,4602,CLATSOP,5033257323,CE,NO,10564,R_15,0,R_15,2085,R_15,52,R_15,2016,00,00,00,-123.83273,46.188018,41,007,03150,37831,33,9502,3028,4101,11820,1,PointAddress,E,100
OR,OR0024,002,OR0024,GRANT COUNTY LIBRARY,507 S CANYON BLVD,JOHN DAY,97845,1050,GRANT,5415751992,CE,NO,4166,R_15,0,R_15,2878,R_15,52,R_15,2016,00,00,00,-118.952011,44.409647,41,023,37550,7185,43,9602,3041,4102,0,M,PointAddress,E,100
OR,OR0024,003,OR0024-003,GRANT COUNTY BOOKMOBILE,507 S CANYON BLVD,JOHN DAY,97845,1050,GRANT,5415751992,BS,NO,-3,R_15,1,R_15,96,R_15,30,R_15,2016,00,00,00,-118.952011,44.409647,41,023,37550,7185,43,9602,3041,4102,0,M,PointAddress,E,100
OR,OR0025,002,OR0025,JOSEPH CITY LIBRARY,201 N MAIN ST,JOSEPH,97846,5031,WALLOWA,5414320141,CE,NO,1403,R_15,0,R_15,1040,R_15,52,R_15,2016,00,00,00,-117.229949,45.353518,41,063,37900,6856,43,9601,1618,4102,0,M,PointAddress,E,100
OR,OR0026,002,OR0026,JUNCTION CITY PUBLIC LIBRARY,726 GREENWOOD ST,JUNCTION CITY,97448,1628,LANE,5419988942,CE,NC,2600,R_15,0,R_15,1577,R_15,52,R_15,2016,00,00,00,-123.202532,44.220313,41,039,38000,362895,31,4.04,3041,4104,21660,0,PointAddress,E,100
OR,OR0027,005,OR0027-005,BONANZA BRANCH LIBRARY,31703 HWY 70,BONANZA,97623,M,KLAMATH,5415456944,BR,NO,1200,R_15,0,R_15,1431,R_15,52,R_15,2016,00,00,00,-121.405152,42.198731,41,035,07300,66016,43,9704,1342,4102,28900,1,StreetAddress,E,100
OR,OR0027,006,OR0027-006,CHILOQUIN BRANCH LIBRARY,140 1ST ST,CHILOQUIN,97624,9738,KLAMATH,5417833315,BR,NO,3500,R_15,0,R_15,1826,R_15,52,R_15,2016,00,00,00,-121.995336,42.703773,41,035,M,66016,43,9702,1949,4102,28900,1,StreetName,E,100
OR,OR0027,009,OR0027-009,MALIN BRANCH LIBRARY,2307 FRONT ST,MALIN,97632,M,KLAMATH,5417235210,BR,NO,1170,R_15,0,R_15,1143,R_15,52,R_15,2016,00,00,00,-121.409516,42.014042,41,035,45400,66016,43,9706,1115,4102,28900,1,StreetAddress,E,100
OR,OR0027,012,OR0027-012,BLY BRANCH LIBRARY,61100 METLER ST,BLY,97622,M,KLAMATH,5413532299,BR,NO,1272,R_15,0,R_15,904,R_15,52,R_15,2016,00,00,00,-121.10279,42.536225,41,035,M,66016,43,9705,2393,4102,28900,1,Postal,E,100
OR,OR0027,013,OR0027-013,CHEMULT BRANCH LIBRARY,120 DAMON ST,CHEMULT,97731,M,KLAMATH,5413652412,BR,NO,630,R_15,0,R_15,806,R_15,52,R_15,2016,00,00,00,-121.783755,43.215243,41,035,M,66016,43,9701,3350,4102,28900,1,PointAddress,E,100
OR,OR0027,014,OR0027-014,MERRILL BRANCH LIBRARY,365 W FRONT ST,MERRILL,97633,M,KLAMATH,5417985393,BR,NO,660,R_15,0,R_15,-1,U_15,52,R_15,2016,00,00,00,-121.603386,42.023983,41,035,47700,66016,43,9707,1161,4102,28900,1,StreetAddress,E,100
OR,OR0027,015,OR0027-015,SPRAGUE RIVER BRANCH LIBRARY,23402 SPRAGUE RIVER RD,SPRAGUE RIVER,97639,8618,KLAMATH,5415332769,BR,NO,1600,R_15,0,R_15,1128,R_15,52,R_15,2016,00,00,00,-121.41727,42.442101,41,035,M,66016,43,9702,2347,4102,28900,1,StreetName,E,100
OR,OR0027,016,OR0027-016,GILCHRIST BRANCH LIBRARY,138306 MICHIGAN AVE,GILCHRIST,97737,M,KLAMATH,5414332167,BR,NO,740,R_15,0,R_15,884,R_15,52,R_15,2016,00,00,00,-121.686514,43.477932,41,035,M,66016,43,9701,2776,4102,28900,1,PointAddress,E,100
OR,OR0027,017,OR0027-017,KENO BRANCH LIBRARY,15555 HWY 66 UNIT 8,KENO,97627,9719,KLAMATH,5412730750,BR,NO,1900,R_15,0,R_15,916,R_15,52,R_15,2016,00,00,00,-121.931185,42.125617,41,035,M,66016,42,9703,4051,4102,28900,1,PointAddress,E,100
OR,OR0027,018,OR0027-018,SOUTH SUBURBAN BRANCH LIBRARY,3625 SUMMERS LANE,KLAMATH FALLS,97603,7413,KLAMATH,5412733679,BR,NO,3600,R_15,0,R_15,1862,R_15,52,R_15,2016,00,00,07,-121.73764,42.193419,41,035,01850,66016,33,9714,1006,4102,28900,1,StreetAddress,E,100
OR,OR0027,019,OR0027,KLAMATH COUNTY LIBRARY SERVICE DISTRICT,126 S THIRD ST,KLAMATH FALLS,97601,6319,KLAMATH,5418828895,CE,NO,23779,R_15,0,R_15,2631,R_15,52,R_15,2016,00,00,00,-121.784549,42.222489,41,035,39700,66016,33,9718,3066,4102,28900,1,StreetAddress,E,100
OR,OR0027,020,OR0027-020,SENIOR CENTER BRANCH,2045 ARTHUR STREET,KLAMATH FALLS,97602,4675,KLAMATH,5412058220,BR,M,225,R_15,0,R_15,455,R_15,52,R_15,2016,00,14,07,-121.748672,42.209577,41,035,01850,66016,33,9712,1025,4102,28900,1,StreetAddress,E,92.078125
OR,OR0028,002,OR0028,LA GRANDE PUBLIC LIBRARY,2006 4TH STREET,LA GRANDE,97850,2512,UNION,5419621339,CE,NO,19000,R_15,0,R_15,1924,R_15,52,R_15,2016,00,00,00,-118.096458,45.329914,41,061,40350,25790,33,9705,2034,4102,29260,1,StreetAddress,E,100
OR,OR0029,002,OR0029,LAKE OSWEGO PUBLIC LIBRARY,706 4TH ST,LAKE OSWEGO,97034,2304,CLACKAMAS,5036367628,CE,NC,27100,R_15,0,R_15,3304,R_15,52,R_15,2016,00,00,00,-122.667008,45.424208,41,005,40550,401515,21,201,2034,4105,38900,0,PointAddress,E,100
OR,OR0030,002,OR0030,LAKESIDE PUBLIC LIBRARY,915 N LAKE RD,LAKESIDE,97449,8703,COOS,5417594432,CE,NO,3500,R_15,0,R_15,1976,R_15,52,R_15,2016,00,00,00,-124.173474,43.576002,41,011,40650,63121,42,1,2040,4104,18300,1,PointAddress,E,100
OR,OR0031,002,OR0031,LAKE COUNTY LIBRARY DISTRICT,26 SOUTH G ST,LAKEVIEW,97630,1818,LAKE,5419476019,CE,M,10113,R_15,0,R_15,2521,R_15,52,R_15,2016,00,00,00,-120.347053,42.189232,41,037,40700,7829,33,9602,4025,4102,0,M,StreetAddress,E,100
OR,OR0031,003,OR0031-003,CHRISTMAS VALLEY BRANCH LIBRARY,57338 CHRISTMAS TREE LN,CHRISTMAS VALLEY,97641,2268,LAKE,5415762336,BR,NO,1085,R_15,0,R_15,1032,R_15,52,R_15,2016,00,00,00,-120.680996,43.239185,41,037,M,7829,43,9601,1733,4102,0,M,StreetAddress,E,100
OR,OR0031,004,OR0031-004,PAISLEY BRANCH LIBRARY,513 MILL ST,PAISLEY,97636,M,LAKE,5419433911,BR,NO,806,R_15,0,R_15,780,R_15,52,R_15,2016,00,00,00,-120.545819,42.693751,41,037,56250,7829,43,9601,2187,4102,0,M,PointAddress,E,100
OR,OR0031,005,OR0031-005,SILVER LAKE BRANCH LIBRARY,65522 HIGHWAY 31,SILVER LAKE,97638,9511,LAKE,5415762146,BR,NO,535,R_15,0,R_15,375,R_15,52,R_15,2016,00,00,00,-121.048597,43.127824,41,037,67600,7829,43,9601,1906,4102,0,M,StreetAddress,E,100
OR,OR0032,002,OR0032,LANGLOIS LIBRARY DISTRICT,48234 HWY 101,LANGLOIS,97450,9730,CURRY,5413482066,CE,NO,3100,R_15,0,R_15,2141,R_15,52,R_15,2016,00,00,00,-124.450377,42.921356,41,015,40950,22483,43,9501,1516,4104,15060,1,PointAddress,E,100
OR,OR0033,002,OR0033,LEBANON PUBLIC LIBRARY,55 ACADEMY STREET,LEBANON,97355,2867,LINN,5412584926,CE,NO,19345,R_15,0,R_15,1770,R_15,52,R_15,2016,00,00,00,-122.90785,44.544256,41,043,41650,120547,31,308,4021,4104,10540,0,PointAddress,E,100
OR,OR0034,002,OR0034,DRIFTWOOD PUBLIC LIBRARY,801 SW HWY 101 #201,LINCOLN CITY,97367,2720,LINCOLN,5419962277,CE,NO,23500,R_15,0,R_15,2956,R_15,52,R_15,2016,00,00,00,-124.014498,44.96059,41,041,42600,47038,33,9504,1063,4105,35440,1,PointAddress,E,100
OR,OR0035,002,OR0035,ATHENA PUBLIC LIBRARY,418 E MAIN ST,ATHENA,97813,M,UMATILLA,5415662470,CE,NO,3600,R_15,0,R_15,1198,R_15,52,R_15,2016,00,00,00,-118.488631,45.811666,41,059,03200,76531,42,9503,2096,4102,25840,1,StreetAddress,E,100
OR,OR0036,002,OR0036,LYONS PUBLIC LIBRARY,279 8TH ST,LYONS,97358,2260,LINN,5038592366,CE,NO,3650,R_15,0,R_15,1144,R_15,52,R_15,2016,00,00,00,-122.613286,44.774961,41,043,44300,120547,42,302,5038,4104,10540,0,PointAddress,E,100
OR,OR0037,002,OR0037,JEFFERSON COUNTY LIBRARY DISTRICT,241 SE 7TH ST,MADRAS,97741,1610,JEFFERSON,5414753351,CE,NO,9600,R_15,0,R_15,2288,R_15,52,R_15,2016,00,00,00,-121.127461,44.632649,41,031,45250,22666,32,9602.02,1060,4102,0,M,PointAddress,E,100
OR,OR0038,002,OR0038,SOUTHERN WASCO COUNTY LIBRARY,410 DESCHUTES AVE,MAUPIN,97037,7037,WASCO,5413952208,CE,NO,871,R_15,0,R_15,1010,R_15,52,R_15,2016,00,00,00,-121.080158,45.175582,41,065,46500,25775,43,9708,2129,4102,45520,1,StreetAddress,E,100
OR,OR0039,002,OR0039,MCMINNVILLE PUBLIC LIBRARY,225 NW ADAMS ST,MCMINNVILLE,97128,5425,YAMHILL,5034355555,CE,NC,22000,R_15,0,R_15,2277,R_15,52,R_15,2016,00,00,00,-123.19917,45.209509,41,071,45000,102659,32,307.01,1049,4101,38900,0,PointAddress,E,100
OR,OR0039,003,OR0039-003,MCMINNVILLE PUBLIC LIBRARY BOOKMOBILE,225 NW ADAMS ST,MCMINNVILLE,97128,5425,YAMHILL,5034355566,BS,NC,-3,R_15,1,R_15,15,R_15,13,R_15,2016,00,00,00,-123.19917,45.209509,41,071,45000,102659,32,307.01,1049,4101,38900,0,PointAddress,E,100
OR,OR0040,002,OR0040,ADAMS PUBLIC LIBRARY,190 NORTH MAIN,ADAMS,97810,2035,UMATILLA,5415663038,CE,NO,425,R_15,0,R_15,1040,R_15,52,R_15,2016,00,00,00,-118.56309,45.767423,41,059,00350,76531,42,9503,3096,4102,25840,1,StreetAddress,E,90.90625
OR,OR0041,002,OR0041,JACKSON COUNTY LIBRARY SERVICES,205 S CENTRAL AVE,MEDFORD,97501,7223,JACKSON,5417748673,CE,CC,83191,R_15,0,R_15,1624,R_15,52,R_15,2016,00,00,00,-122.870338,42.324611,41,029,47000,212567,13,1,2064,4102,32780,0,PointAddress,E,100
OR,OR0041,003,OR0041-003,APPLEGATE BRANCH LIBRARY,18485 N APPLEGATE RD,APPLEGATE,97530,M,JACKSON,5418467346,BR,NC,2850,R_15,0,R_15,716,R_15,52,R_15,2016,00,00,00,-123.083341,42.120184,41,029,M,212567,42,30.02,3090,4102,32780,0,StreetName,E,85.65625
OR,OR0041,004,OR0041-004,ASHLAND BRANCH LIBRARY,410 SISKIYOU BLVD,ASHLAND,97520,2136,JACKSON,5417746980,BR,NC,22655,R_15,0,R_15,2017,R_15,52,R_15,2016,00,00,00,-122.709586,42.194254,41,029,03050,212567,22,20,2006,4102,32780,0,PointAddress,E,100
OR,OR0041,005,OR0041-005,BUTTE FALLS BRANCH LIBRARY,626 FIR AVE,BUTTE FALLS,97522,0069,JACKSON,5418653511,BR,NC,1025,R_15,0,R_15,451,R_15,52,R_15,2016,00,00,00,-122.567418,42.541681,41,029,10050,212567,42,26,2716,4102,32780,0,PointAddress,E,100
OR,OR0041,006,OR0041-006,CENTRAL POINT BRANCH LIBRARY,116 S THIRD ST,CENTRAL POINT,97502,2216,JACKSON,5416643228,BR,NC,8515,R_15,0,R_15,1500,R_15,52,R_15,2016,00,00,00,-122.914415,42.374159,41,029,12400,212567,22,10.01,2017,4102,32780,0,PointAddress,E,100
OR,OR0041,007,OR0041-007,EAGLE POINT BRANCH LIBRARY,239 W MAIN ST,EAGLE POINT,97524,0450,JACKSON,5418263313,BR,NC,8512,R_15,0,R_15,1322,R_15,52,R_15,2016,00,00,00,-122.80497,42.473623,41,029,21550,212567,22,14,3046,4102,32780,0,PointAddress,E,84.859375
OR,OR0041,008,OR0041-008,GOLD HILL BRANCH LIBRARY,202 DARDANELLES ST,GOLD HILL,97525,0136,JACKSON,5418551994,BR,NC,4982,R_15,0,R_15,848,R_15,52,R_15,2016,00,00,00,-123.048886,42.431398,41,029,29950,212567,23,28,2132,4102,32780,0,PointAddress,E,100
OR,OR0041,009,OR0041-009,JACKSONVILLE BRANCH LIBRARY,"340 WEST ""C"" ST",JACKSONVILLE,97530,M,JACKSON,5418991665,BR,NC,5646,R_15,0,R_15,1104,R_15,52,R_15,2016,00,00,07,-122.963316,42.315326,41,029,37000,212567,22,15,4018,4102,32780,0,Postal,E,100
OR,OR0041,010,OR0041-010,PHOENIX BRANCH LIBRARY,510 W 1ST ST,PHOENIX,97535,9805,JACKSON,5415357090,BR,NC,5946,R_15,0,R_15,944,R_15,52,R_15,2016,00,00,00,-122.819467,42.271585,41,029,57500,212567,22,16.02,5021,4102,32780,0,PointAddress,E,100
OR,OR0041,011,OR0041-011,PROSPECT BRANCH LIBRARY,150 MILL CREEK DR,PROSPECT,97536,9755,JACKSON,5415603668,BR,NC,2400,R_15,0,R_15,512,R_15,52,R_15,2016,00,00,00,-122.488708,42.754028,41,029,60100,212567,42,26,1370,4102,32780,0,StreetAddress,E,100
OR,OR0041,012,OR0041-012,ROGUE RIVER BRANCH LIBRARY,412 E MAIN ST,ROGUE RIVER,97537,9438,JACKSON,5418648850,BR,NC,11460,R_15,0,R_15,1396,R_15,52,R_15,2016,00,00,00,-123.165474,42.432901,41,029,63450,212567,23,29,4029,4102,32780,0,PointAddress,E,100
OR,OR0041,013,OR0041-013,RUCH BRANCH LIBRARY,7919 HIGHWAY 238,RUCH,97530,9729,JACKSON,5418997438,BR,NC,5896,R_15,0,R_15,860,R_15,52,R_15,2016,00,00,00,-123.044289,42.236994,41,029,64150,212567,42,30.02,2000,4102,32780,0,PointAddress,E,95.109375
OR,OR0041,014,OR0041-014,SHADY COVE BRANCH LIBRARY,22477 HIGHWAY 62,SHADY COVE,97539,9718,JACKSON,5418782270,BR,NC,5646,R_15,0,R_15,870,R_15,52,R_15,2016,00,00,00,-122.808184,42.623371,41,029,66550,212567,31,27,3034,4102,32780,0,PointAddress,E,100
OR,OR0041,015,OR0041-015,TALENT BRANCH LIBRARY,101 HOME ST,TALENT,97540,M,JACKSON,5415354163,BR,NC,7068,R_15,0,R_15,1829,R_15,52,R_15,2016,00,00,00,-122.789289,42.245196,41,029,72500,212567,22,17,1045,4102,32780,0,PointAddress,E,100
OR,OR0041,016,OR0041-016,WHITE CITY BRANCH LIBRARY,3143 AVENUE C,WHITE CITY,97503,1443,JACKSON,5418648880,BR,NC,6640,R_15,0,R_15,1097,R_15,52,R_15,2016,00,00,00,-122.833845,42.429369,41,029,81450,212567,22,13.02,4002,4102,32780,0,StreetAddress,E,100
OR,OR0042,002,OR0042,MILTON-FREEWATER PUBLIC LIBRARY,8 SW EIGHTH AVE,MILTON-FREEWATER,97862,1501,UMATILLA,5419388247,CE,NO,12800,R_15,0,R_15,2148,R_15,52,R_15,2016,00,00,00,-118.384869,45.9278,41,059,48600,76531,23,9502,7027,4102,25840,1,StreetAddress,E,100
OR,OR0043,002,OR0043,LEDDING LIBRARY,10660 SE 21ST AVE,MILWAUKIE,97222,7560,CLACKAMAS,5037867580,CE,NC,12250,R_15,0,R_15,3432,R_15,52,R_15,2016,00,00,00,-122.640635,45.446081,41,005,48650,401515,21,208,1045,4105,38900,0,PointAddress,E,100
OR,OR0044,002,OR0044,MOLALLA PUBLIC LIBRARY,201 E FIFTH ST,MOLALLA,97038,8127,CLACKAMAS,5038292593,CE,NC,10000,R_15,0,R_15,2966,R_15,52,R_15,2016,00,00,00,-122.577463,45.143777,41,005,49450,401515,31,239.02,2032,4105,38900,0,PointAddress,E,100
OR,OR0045,002,OR0045,MONMOUTH PUBLIC LIBRARY,168 S ECOLS ST,MONMOUTH,97361,2331,POLK,5038381932,CE,NC,14400,R_15,0,R_15,2281,R_15,52,R_15,2016,00,00,00,-123.23182,44.847795,41,053,49550,79391,31,203.04,2013,4105,41420,0,StreetAddress,T,92.421875
OR,OR0046,002,OR0046,BAKER COUNTY LIBRARY DISTRICT,2400 RESORT ST,BAKER CITY,97814,2721,BAKER,5415236419,CE,NO,18253,R_15,0,R_15,2940,R_15,52,R_15,2016,00,00,00,-117.828961,44.781059,41,001,03650,16005,33,9502,2000,4102,0,M,PointAddress,E,100
