STABR,FSCSKEY,FSCS_SEQ,C_FSCS,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,SQ_FEET,F_SQ_FT,L_NUM_BM,HOURS,F_HOURS,WKS_OPEN,F_WKSOPN,YR_SUB,OBEREG,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,INCITSST,INCITSCO,GNISPLAC,CNTYPOP,LOCALE,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GEOSTATUS,GEOSCORE,GEOMTYPE,C19WKSCL,C19WKSLO
TX,TX0515,002,Y,501,SPRINGLAKE-EARTH COMMUNITY LIBRARY,472 FM 302,SPRINGLAKE,79082,6407,LAMB,8062573357,CE,5000,R_21,0,2401,R_21,49,R_21,2022,06,00,00,00,-102.36018,34.259393,48,279,M,12898,43,9502,2087,4819,-4,N,E,100,POINTADDRESS,3,0
TX,TX0518,002,Y,178,SMITH-WELCH MEMORIAL LIBRARY,105 W 5TH ST,HEARNE,77859,2301,ROBERTSON,9792795191,CE,5000,R_21,0,2178,R_21,49,R_21,2022,06,00,00,00,-96.5963877,30.882336,48,395,32972,16958,32,9605.01,2002,4817,17780,0,E,100,POINTADDRESS,3,0
TX,TX0522,002,Y,543,RHOME COMMUNITY LIBRARY,265 W BC RHOME AVE,RHOME,76078,3749,WISE,8176362767,CE,2000,R_21,0,1002,R_21,50,R_21,2022,06,00,00,00,-97.4749836,33.0551972,48,497,61700,71714,31,1506.06,1045,4812,19100,0,E,100,POINTADDRESS,0,34
TX,TX0526,002,Y,551,COCKRELL HILL PUBLIC LIBRARY,4125 W CLARENDON DR,DALLAS,75211,4919,DALLAS,2143309935,CE,1015,R_21,0,0,R_21,0,R_21,2022,06,00,00,00,-96.888322,32.7350275,48,113,15796,2586050,21,199,1024,4833,19100,0,E,100,POINTADDRESS,52,0
TX,TX0529,002,Y,375,MARTIN COUNTY LIBRARY,200 N ST MARY STREET,STANTON,79782,M,MARTIN,4327562472,CE,6600,R_21,0,1968,R_21,45,R_21,2022,06,00,00,00,-101.7890889,32.1307707,48,317,70040,5211,42,9502,2062,4811,33260,0,E,99.01,POINTADDRESS,0,0
TX,TX0530,002,Y,554,MELISSA PUBLIC LIBRARY,3411 BARKER AVE,MELISSA,75454,9569,COLLIN,9728374540,CE,3500,R_21,0,2304,R_21,50,R_21,2022,06,00,00,00,-96.5725889,33.29322,48,085,47496,1109462,22,302.06,1024,4803,19100,0,E,100,POINTADDRESS,0,0
TX,TX0532,002,Y,535,EAST PARKER COUNTY LIBRARY,201 FM 1187 N,ALEDO,76008,4301,PARKER,8174416545,CE,3000,R_21,0,1715,R_21,49,R_21,2022,06,00,00,15,-97.6033802,32.6988695,48,367,01744,156764,31,1407.07,2057,4812,19100,0,E,99.9,POINTADDRESS,2,0
TX,TX0534,002,Y,558,KENNEDALE PUBLIC LIBRARY,316 W 3RD ST,KENNEDALE,76060,2202,TARRANT,8179852136,CE,4000,R_21,0,1200,R_21,28,R_21,2022,06,00,00,00,-97.225785,32.6471375,48,439,38896,2126477,21,1114.05,3017,4806,19100,0,E,100,POINTADDRESS,24,0
TX,TX0536,003,Y,399,WAELDER PUBLIC LIBRARY,310 N AVE E,WAELDER,78959,M,GONZALES,8307887167,CE,1008,R_21,0,-1,M_21,-1,M_21,2022,06,25,00,00,-97.2980212,29.6956505,48,177,76024,19641,43,1,2053,4827,-4,N,E,100,STREETADDRESS,-1,-1
TX,TX0538,003,Y,559,FRISCO PUBLIC LIBRARY,6101 FRISCO SQUARE BLVD STE 3000,FRISCO,75034,3275,COLLIN,9722925669,CE,50000,R_21,0,3370,R_21,52,R_21,2022,06,00,00,00,-96.8346457,33.1504587,48,085,27684,1109462,21,304.1,3076,4803,19100,0,E,100,SUBADDRESS,0,23
TX,TX0538,004,Y,559.450,CONNECTION,"2615 PRESTON RD, SUITE 100",FRISCO,75034,9434,COLLIN,9722925608,BR,1900,R_21,0,1623,R_21,38,R_21,2022,06,02,00,00,-96.812506,33.099351,48,085,27684,1109462,21,305.05,2007,4803,19100,0,E,100,POINTADDRESS,0,9
TX,TX0539,002,Y,560,JR HUFFMAN PUBLIC LIBRARY,375 SABINE ST,HEMPHILL,75948,9688,SABINE,4097874829,CE,3000,R_21,0,1694,R_21,51,R_21,2022,06,00,00,00,-93.844702,31.3454953,48,403,33188,10039,43,9503,1027,4801,-4,N,E,100,POINTADDRESS,0,0
TX,TX0541,002,Y,561,LILLIE RUSSELL MEMORIAL LIBRARY,200 E HUBBARD ST,LINDALE,75771,3397,SMITH,9038821900,CE,10000,R_21,0,1872,R_21,52,R_21,2022,06,00,00,00,-95.4082561,32.5158901,48,423,42820,237186,31,14.04,1038,4801,46340,0,E,100,POINTADDRESS,0,0
TX,TX0543,002,Y,566,UTOPIA MEMORIAL LIBRARY,800 MAIN ST,UTOPIA,78884,M,UVALDE,8309663448,CE,3800,R_21,0,1489,R_21,52,R_21,2022,06,00,00,00,-99.5269262,29.620343,48,463,74576,24729,43,9501,3012,4823,46620,1,E,100,STREETADDRESS,0,0
TX,TX0544,002,Y,565,SABINAL PUBLIC LIBRARY,305 N CENTER ST,SABINAL,78881,M,UVALDE,8309882911,CE,4978,R_21,0,1518,R_21,38,R_21,2022,06,00,00,00,-99.4670195,29.3199141,48,463,64004,24729,43,9501,2046,4823,46620,1,E,100,POINTADDRESS,6,0
TX,TX0549,002,Y,254,MCALLEN PUBLIC LIBRARY,4001 N 23RD ST,MCALLEN,78504,4104,HIDALGO,9566813000,CE,123000,R_21,0,3848,R_21,52,R_21,2022,06,00,00,00,-98.242187,26.241849,48,215,45384,880356,12,207.36,1002,4815,32580,0,E,100,POINTADDRESS,0,19
TX,TX0549,003,Y,254.320,LARK BRANCH LIBRARY,2601 LARK AVE,MCALLEN,78504,4281,HIDALGO,9566813100,BR,11000,R_21,0,3314,R_21,52,R_21,2022,06,00,00,00,-98.2415499,26.2623987,48,215,45384,880356,12,207.33,2001,4815,32580,0,E,100,POINTADDRESS,0,19
TX,TX0549,004,Y,254.321,PALM VIEW BRANCH LIBRARY,3401 JORDAN AVE,MCALLEN,78503,7803,HIDALGO,9566813110,BR,11000,R_21,0,3314,R_21,52,R_21,2022,06,00,00,00,-98.2635594,26.1864906,48,215,45384,880356,12,205.13,3000,4815,32580,0,E,100,POINTADDRESS,0,19
TX,TX0552,002,Y,417,ALLAN SHIVERS LIBRARY & MUSEUM,302 N CHARLTON ST,WOODVILLE,75979,4806,TYLER,4092833709,CE,5782,R_21,0,2200,R_21,44,R_21,2022,06,00,00,00,-94.4160394,30.7776119,48,457,80212,20077,33,9503,1053,4836,-4,N,E,100,POINTADDRESS,0,0
TX,TX0559,003,Y,201,JACKSONVILLE PUBLIC LIBRARY,526 E COMMERCE ST,JACKSONVILLE,75766,4910,CHEROKEE,9035867664,CE,12000,R_21,0,882,R_21,18,R_21,2022,06,00,00,00,-95.2685532,31.965401,48,073,37216,51097,32,9504,1043,4805,27380,1,E,100,POINTADDRESS,33,0
TX,TX0562,002,Y,272,MOUNT CALM PUBLIC LIBRARY,222 ALLYN AVE,MOUNT CALM,76673,M,HILL,2549932761,CE,2200,R_21,0,504,R_21,29,R_21,2022,06,00,00,00,-96.880339,31.7574014,48,217,49692,36471,42,9614,2129,4825,-4,N,E,99.62,STREETADDRESS,23,0
TX,TX0563,002,Y,324,RANKIN PUBLIC LIBRARY,310 E 10TH ST,RANKIN,79778,2048,UPTON,4326932881,CE,1736,R_21,0,1936,R_21,51,R_21,2022,06,00,00,00,-101.9358478,31.2258911,48,461,60668,3265,43,9501,1402,4823,-4,N,E,98.35,POINTADDRESS,0,0
TX,TX0563,003,Y,324.224,MIDKIFF PUBLIC LIBRARY,12701 N FM 2401,MIDKIFF,79755,M,UPTON,4325352311,BR,888,R_21,0,600,R_21,41,R_21,2022,06,00,00,00,-101.8376261,31.6253787,48,461,M,3265,42,9501,1020,4823,-4,N,E,100,POINTADDRESS,0,0
TX,TX0564,002,Y,342,JOHN ED KEETER PUBLIC LIBRARY,355 W MCLEROY BLVD,SAGINAW,76179,1452,TARRANT,8172300300,CE,11534,R_21,0,2411,R_21,50,R_21,2022,06,00,00,00,-97.370565,32.8584924,48,439,64112,2126477,21,1140.06,2000,4812,19100,0,E,100,POINTADDRESS,0,0
TX,TX0565,002,Y,414,WIMBERLEY VILLAGE LIBRARY,400 FM 2325,WIMBERLEY,78676,2022,HAYS,5128472188,CE,8053,R_21,0,2600,R_21,50,R_21,2022,06,00,00,00,-98.1043146,30.0021927,48,209,79624,255397,41,108.14,1027,4825,12420,0,E,100,POINTADDRESS,2,4
TX,TX0566,002,Y,431,PRESIDIO PUBLIC LIBRARY,1200 E O'REILLY ST,PRESIDIO,79845,2030,PRESIDIO,4322293317,CE,3347,R_21,0,240,R_21,12,R_21,2022,06,00,00,00,-104.352312,29.559513,48,377,M,6140,41,9502,1165,4823,-4,N,E,100,POINTADDRESS,40,0
TX,TX0567,002,Y,457,FRANKSTON DEPOT LIBRARY,159 W RAILROAD AVE,FRANKSTON,75763,3522,ANDERSON,9038764463,CE,1620,R_21,0,1200,R_21,52,R_21,2022,06,00,00,00,-95.5064835,32.0497073,48,001,27300,58402,42,9501,1074,4805,37300,1,E,100,POINTADDRESS,0,0
TX,TX0569,002,Y,542,JONESTOWN COMMUNITY LIBRARY,18649 FM 1431 STE 10A,JONESTOWN,78645,3465,TRAVIS,5122677511,CE,3065,R_21,0,2326,R_21,47,R_21,2022,06,00,00,00,-97.9238238,30.4927285,48,453,38020,1305154,41,375,1068,4825,12420,0,E,100,SUBADDRESS,0,0
TX,TX0570,002,Y,562,JOE A HALL HIGH SCHOOL AND COMMUNITY LIBRARY,12 BULLDOG DR,VENUS,76084,3844,JOHNSON,9723668353,CE,3072,R_21,0,1189,R_21,41,R_21,2022,06,00,00,00,-97.1031188,32.4262277,48,251,75236,187280,31,1304.13,1064,4825,19100,0,E,100,POINTADDRESS,8,0
TX,TX0571,002,Y,555,SHINER PUBLIC LIBRARY,115 E WOLTERS 2ND ST,SHINER,77984,7130,LAVACA,3615943044,CE,5560,R_21,0,1978,R_21,48,R_21,2022,06,00,00,00,-97.1681802,29.4270121,48,285,67640,20544,42,4,3038,4827,-4,N,E,100,STREETADDRESS,3,13
TX,TX0573,002,Y,539,LUMBERTON PUBLIC LIBRARY,130 E CHANCE RD,LUMBERTON,77657,7763,HARDIN,4097557400,CE,5000,R_21,0,1952,R_21,52,R_21,2022,06,00,00,00,-94.1979837,30.2659177,48,199,45120,56973,22,305.04,2003,4836,13140,0,E,100,POINTADDRESS,0,0
TX,TX0574,002,Y,266,MINEOLA MEMORIAL LIBRARY,301 N PACIFIC ST,MINEOLA,75773,1711,WOOD,9035692767,CE,6400,R_21,0,1856,R_21,51,R_21,2022,06,00,00,00,-95.4874683,32.6654575,48,499,48648,45875,32,9508,5007,4805,-4,N,E,100,POINTADDRESS,0,0
TX,TX0574,003,Y,266.402,MINEOLA MEMORIAL LIBRARY BOOKMOBILE,301 N PACIFIC ST,MINEOLA,75773,1711,WOOD,9035692767,BS,-4,N_21,1,168,R_21,30,R_21,2022,06,00,00,00,-95.4874683,32.6654575,48,499,48648,45875,32,9508,5007,4805,-4,N,E,100,POINTADDRESS,0,0
TX,TX0577,002,Y,563,CLINT ISD PUBLIC LIBRARY,12625 ALAMEDA AVE,EL PASO,79836,6303,EL PASO,9159268017,CE,9617,R_21,0,-1,M_21,-1,M_21,2022,06,25,00,00,-106.2381268,31.5935042,48,141,15544,867947,21,104.04,1026,4823,21340,0,E,99.12,POINTADDRESS,-1,-1
TX,TX0578,002,Y,567,VALLEY MILLS PUBLIC LIBRARY,405 5TH ST,VALLEY MILLS,76689,M,BOSQUE,2549326370,CE,1354,R_21,0,1250,R_21,50,R_21,2022,06,00,00,00,-97.4722056,31.656047,48,035,74732,18503,42,9507,2062,4825,-4,N,E,100,STREETADDRESS,2,32
TX,TX0579,002,Y,568,BETTY FOSTER PUBLIC LIBRARY,405 SHAFFNER ST,PONDER,76259,7053,DENTON,9404792683,CE,2115,R_21,0,0,R_21,0,R_21,2022,06,00,00,00,-97.2887435,33.1840071,48,121,58664,941647,42,203.13,1005,4826,19100,0,E,100,POINTADDRESS,52,0
TX,TX0580,002,Y,569,THE LIBRARY AT CEDAR CREEK LAKE,410 E CEDAR CREEK PKWY,SEVEN POINTS,75143,8397,HENDERSON,9034324185,CE,6780,R_21,0,1196,R_21,40,R_21,2022,06,00,00,00,-96.2059239,32.3229144,48,213,66908,83667,41,9507,1022,4805,11980,1,E,100,POINTADDRESS,0,24
TX,TX0581,002,Y,572,CAMP WOOD PUBLIC LIBRARY,106 S NUECES ST,CAMP WOOD,78833,1128,REAL,8305973208,CE,2473,R_21,0,378,R_21,19,R_21,2022,06,00,00,00,-100.0122768,29.6690137,48,385,12388,2826,43,9501,3029,4821,-4,N,E,100,POINTADDRESS,33,10
TX,TX0582,002,Y,575,MCMULLEN MEMORIAL LIBRARY,900 N MAIN ST,HUNTINGTON,75949,8410,ANGELINA,9368764516,CE,2500,R_21,0,2496,R_21,52,R_21,2022,06,00,00,00,-94.5729302,31.2846163,48,005,35492,86506,42,13,2015,4801,31260,1,E,100,STREETADDRESS,0,52
TX,TX0583,002,Y,577,DILLEY PUBLIC LIBRARY,116 E MILLER ST,DILLEY,78017,3946,FRIO,8309651951,CE,3498,R_21,0,2319,R_21,36,R_21,2022,06,00,00,00,-99.1675714,28.6687221,48,163,20428,18436,33,9503.02,1019,4823,37770,1,E,100,POINTADDRESS,2,0
TX,TX0620,001,Y,347,SAN JUAN MEMORIAL LIBRARY,1010 S STANDARD AVE,SAN JUAN,78589,2407,HIDALGO,9567020926,CE,16565,R_21,0,2994,R_21,52,R_21,2022,06,00,00,00,-98.1596187,26.1848911,48,215,65516,880356,21,220.05,3017,4834,32580,0,E,100,STREETADDRESS,0,22
TX,TX0621,001,Y,4,SHACKELFORD COUNTY LIBRARY,402 N 2ND ST,ALBANY,76430,M,SHACKELFORD,3257622672,CE,3390,R_21,0,1352,R_21,51,R_21,2022,06,00,00,00,-99.2961579,32.7275628,48,417,01648,3212,43,9503,2053,4819,-4,N,E,100,POINTADDRESS,0,0
TX,TX0622,001,Y,483,LAGO VISTA PUBLIC LIBRARY,5803 THUNDERBIRD STE 40,LAGO VISTA,78645,5879,TRAVIS,5122673868,CE,5142,R_21,0,1872,R_21,48,R_21,2022,06,00,00,00,-97.9876172,30.4531297,48,453,40264,1305154,31,373,2004,4825,12420,0,E,100,SUBADDRESS,0,0
TX,TX0623,001,Y,496,REEVES COUNTY LIBRARY,315 S OAK ST,PECOS,79772,3111,REEVES,4327550914,CE,11500,R_21,0,2148,R_21,51,R_21,2022,06,00,00,00,-103.4951395,31.4250055,48,389,56516,14487,33,9502,3021,4823,37780,1,E,100,POINTADDRESS,0,0
TX,TX0624,001,Y,564,JOSHUA SCHOOL & PUBLIC LIBRARY,907 S BROADWAY ST,JOSHUA,76058,3155,JOHNSON,8172022547,CE,8000,R_21,0,508,R_21,12,R_21,2022,06,00,00,00,-97.3841734,32.4497685,48,251,38080,187280,41,1302.1,1021,4825,19100,0,E,100,STREETADDRESS,39,0
TX,TX0626,001,Y,571,CRANDALL-COMBINE COMMUNITY LIBRARY,13385 FM 3039,CRANDALL,75114,4818,KAUFMAN,9724276120,CE,6973,R_21,0,1008,R_21,32,R_21,2022,06,00,00,00,-96.4634194,32.6171986,48,257,17504,157768,41,508.02,1012,4805,19100,0,E,100,STREETADDRESS,20,19
TX,TX0628,001,Y,576,DEPOT PUBLIC LIBRARY,120 E CHESTNUT ST,THROCKMORTON,76483,5901,THROCKMORTON,9408493076,CE,1800,R_21,0,1248,R_21,52,R_21,2022,06,00,00,00,-99.1762765,33.1786654,48,447,72896,1495,43,9503,1058,4819,-4,N,E,100,POINTADDRESS,0,0
TX,TX0629,001,Y,578,MOODY COMMUNITY LIBRARY,612 AVE D,MOODY,76557,4281,MCLENNAN,2548532004,CE,4800,R_21,0,1220,R_21,52,R_21,2022,06,00,00,00,-97.3615796,31.3077063,48,309,49200,263115,42,38.02,3020,4817,47380,0,E,100,POINTADDRESS,0,0
TX,TX0630,001,Y,579,HIDALGO PUBLIC LIBRARY,710 E RAMON AYALA DR,HIDALGO,78557,M,HIDALGO,9568432093,CE,10497,R_21,0,3172,R_21,52,R_21,2022,06,00,00,00,-98.2550286,26.1039761,48,215,33560,880356,21,213.08,1006,4815,32580,0,E,99.04,STREETADDRESS,0,0
TX,TX0658,001,Y,464,JENNIE TRENT DEW LIBRARY,1113 FISHER ST,GOLDTHWAITE,76844,2164,MILLS,3256482447,CE,3100,R_21,0,1485,R_21,52,R_21,2022,06,00,00,00,-98.5695595,31.4512174,48,333,30056,4480,43,9502,2026,4811,-4,N,E,100,POINTADDRESS,0,12
TX,TX0659,001,Y,53,BULLARD COMMUNITY LIBRARY,211 W MAIN ST,BULLARD,75757,5219,SMITH,9038946125,CE,3000,R_21,0,1522,R_21,50,R_21,2022,06,00,00,00,-95.3221947,32.1388945,48,423,11212,237186,22,19.15,1034,4801,46340,0,E,100,POINTADDRESS,1,2
TX,TX0660,001,Y,536,BENBROOK PUBLIC LIBRARY,1065 MERCEDES ST,BENBROOK,76126,2742,TARRANT,8172496632,CE,12000,R_21,0,2520,R_21,52,R_21,2022,06,00,00,00,-97.451087,32.6789875,48,439,07552,2126477,21,1109.05,3025,4812,19100,0,E,100,POINTADDRESS,0,22
TX,TX0661,001,Y,556,LA JOYA MUNICIPAL LIBRARY,201 PALM SHORES BLVD,LA JOYA,78560,M,HIDALGO,9565814533,CE,4400,R_21,0,2490,R_21,52,R_21,2022,06,00,00,00,-98.4747733,26.2457504,48,215,40384,880356,21,242.1,3011,4828,32580,0,E,100,STREETADDRESS,0,0
TX,TX0662,001,Y,580,NAPLES PUBLIC LIBRARY,103 WALNUT ST,NAPLES,75568,6426,MORRIS,9038972964,CE,1396,R_21,0,1275,R_21,41,R_21,2022,06,00,00,00,-94.6812448,33.2034476,48,343,50316,12030,43,9501,2027,4804,-4,N,E,100,POINTADDRESS,10,0
TX,TX0663,001,Y,581,D BROWN MEMORIAL LIBRARY,203 N 2ND ST,ROSEBUD,76570,2265,FALLS,2545832328,CE,1500,R_21,0,1357,R_21,46,R_21,2022,06,00,00,00,-96.976476,31.075601,48,145,63188,17313,42,7,2052,4817,47380,0,E,100,POINTADDRESS,6,6
TX,TX0664,001,Y,583,WELLS BRANCH COMMUNITY LIBRARY,15001 WELLS PORT DR,AUSTIN,78728,4596,TRAVIS,5129893188,CE,16000,R_21,0,1142,R_21,27,R_21,2022,06,00,00,00,-97.6761025,30.446053,48,453,77196,1305154,21,457,3017,4817,12420,0,E,100,POINTADDRESS,25,14
TX,TX0665,001,Y,584,LAKEHILLS AREA LIBRARY,7200 FM 1283,LAKEHILLS,78063,6083,BANDERA,8305102777,CE,6000,R_21,0,1944,R_21,51,R_21,2022,06,00,00,00,-98.9377886,29.6349701,48,019,40576,21565,42,3.01,2000,4821,41700,0,E,100,POINTADDRESS,0,0
TX,TX0666,001,Y,585,NOONDAY COMMUNITY LIBRARY,16662 COUNTY ROAD 196,TYLER,75703,7112,SMITH,9039390540,CE,1200,R_21,0,-1,M_21,-1,M_21,2022,06,25,00,00,-95.406864,32.2378508,48,423,M,237186,41,19.13,1038,4801,46340,0,E,100,POINTADDRESS,-1,-1
TX,TX0667,001,Y,586,LITTLE ELM PUBLIC LIBRARY,100 W ELDORADO PKWY,LITTLE ELM,75068,5060,DENTON,2149750430,CE,9760,R_21,0,969,R_21,17,R_21,2022,06,00,00,00,-96.9405032,33.1586647,48,121,43012,941647,21,201.27,2011,4826,19100,0,E,100,POINTADDRESS,35,0
TX,TX0670,001,Y,78,NELLIE PEDERSON CIVIC LIBRARY,406 LIVE OAK ST,CLIFTON,76634,1658,BOSQUE,2546756495,CE,2000,R_21,0,1703,R_21,47,R_21,2022,06,00,00,00,-97.576241,31.7851174,48,035,15472,18503,32,9505,2031,4825,-4,N,E,99,STREETADDRESS,5,0
TX,TX0672,001,N,589,LONE OAK AREA PUBLIC LIBRARY,102 JONES ST,LONE OAK,75453,M,HUNT,9036624565,CE,3200,R_21,0,1664,R_21,52,R_21,2022,06,00,00,00,-95.9423498,32.9994041,48,231,43636,103394,42,9607,2087,4804,19100,0,E,100,STREETADDRESS,0,0
TX,TX0675,001,Y,592,LOIS NELSON PUBLIC LIBRARY,323 MCKINNEY AVE,PRINCETON,75407,6693,COLLIN,9727363741,CE,4000,R_21,0,1228,R_21,36,R_21,2022,06,00,00,00,-96.4974868,33.1810581,48,085,59576,1109462,22,310.05,1015,4803,19100,0,E,100,POINTADDRESS,16,0
TX,TX0676,001,Y,591,MERIDIAN PUBLIC LIBRARY,118 N MAIN ST,MERIDIAN,76665,M,BOSQUE,2544359100,CE,2464,R_21,0,1207,R_21,49,R_21,2022,06,00,00,00,-97.657497,31.9237217,48,035,47760,18503,42,9502,1049,4825,-4,N,E,100,POINTADDRESS,0,0
TX,TX0677,001,Y,337,CLAUD H GILMER MEMORIAL LIBRARY,308 N HWY 377,ROCKSPRINGS,78880,M,EDWARDS,8306838130,CE,5200,R_21,0,2420,R_21,49,R_21,2022,06,00,00,07,-100.205405,30.016756,48,137,62816,1438,43,9503,1045,4823,-4,N,E,100,STREETADDRESS,0,0
TX,TX0678,001,Y,596,MEDINA COMMUNITY LIBRARY,13948 STATE HWY 16 N,MEDINA,78055,3593,BANDERA,8305892825,CE,4300,R_21,0,1970,R_21,52,R_21,2022,06,00,00,00,-99.2490893,29.7975204,48,019,M,21565,43,2,2004,4821,41700,0,E,100,POINTADDRESS,0,0
TX,TX0680,001,Y,600,MERKEL PUBLIC LIBRARY,100 KENT STREET,MERKEL,79536,3612,TAYLOR,3259285054,CE,300,R_21,0,810,R_21,27,R_21,2022,06,00,00,00,-100.0126031,32.4709943,48,441,47796,143326,42,136.01,1086,4819,10180,0,E,100,STREETADDRESS,23,0
TX,TX0682,001,Y,602,SOUTHLAKE PUBLIC LIBRARY,1400 MAIN ST STE 130,SOUTHLAKE,76092,7640,TARRANT,8177488243,CE,12175,R_21,0,2726,R_21,51,R_21,2022,06,00,00,00,-97.131244,32.9425875,48,439,69032,2126477,21,1139.56,1036,4824,19100,0,E,100,SUBADDRESS,1,0
TX,TX0686,001,Y,334.313,BISHOP BRANCH LIBRARY,115 S ASH AVE,BISHOP,78343,2654,NUECES,3615842222,BR,1430,R_21,0,2199,R_21,17,R_21,2022,06,00,00,00,-97.8002845,27.5841101,48,355,08392,353079,32,61,2038,4827,18580,0,E,100,POINTADDRESS,35,17
TX,TX0686,002,Y,334,NUECES COUNTY PUBLIC LIBRARIES,1000 TERRY SHAMSIE BLVD,ROBSTOWN,78380,3872,NUECES,3613873431,CE,16000,R_21,0,1013,R_21,17,R_21,2022,06,00,00,00,-97.652647,27.7920067,48,355,62600,353079,31,56.06,1012,4827,18580,0,E,100,POINTADDRESS,35,17
TX,TX0686,003,Y,334.434,HONORABLE NOAH O KENNEDY JR LAW LIBRARY,"901 LEOPARD ST, ROOM 601",CORPUS CHRISTI,78401,3603,NUECES,3618880343,BR,4960,R_21,0,2199,R_21,47,R_21,2022,06,00,00,00,-97.4006885,27.7963423,48,355,17000,353079,11,64,3016,4827,18580,0,E,100,SUBADDRESS,5,1
TX,TX0687,001,Y,593,PROSPER COMMUNITY LIBRARY,200 S MAIN ST,PROSPER,75078,2761,COLLIN,9725691185,CE,9627,R_21,0,1767,R_21,52,R_21,2022,06,00,00,00,-96.8031868,33.2351571,48,085,59696,1109462,22,303.04,3037,4803,19100,0,E,100,STREETADDRESS,0,0
TX,TX0688,001,Y,605,ROUND TOP FAMILY LIBRARY,206 W MILL ST,ROUND TOP,78954,5270,FAYETTE,9792492700,CE,4350,R_21,0,980,R_21,51,R_21,2022,06,00,00,00,-96.6978234,30.0665837,48,149,63524,24687,43,9701,2011,4810,-4,N,E,100,POINTADDRESS,1,21
TX,TX0689,001,Y,606,UNIVERSITY PARK PUBLIC LIBRARY,8383 PLAZA AT PRESTON CTR STE 200,DALLAS,75225,5302,DALLAS,2143639095,CE,16000,R_21,0,1900,R_21,44,R_21,2022,06,00,00,00,-96.8030319,32.8639931,48,113,74492,2586050,21,195.01,2006,4832,19100,0,E,100,MANUAL,8,12
TX,TX0691,001,Y,159,GONZALES PUBLIC LIBRARY,301 SAINT JOSEPH ST,GONZALES,78629,4015,GONZALES,8306726315,CE,13700,R_21,0,2102,R_21,52,R_21,2022,06,00,00,00,-97.4520529,29.4997116,48,177,30116,19641,32,4,2048,4827,-4,N,E,99.62,POINTADDRESS,0,0
TX,TX0693,001,Y,597,BREMOND PUBLIC LIBRARY,115 S MAIN ST,BREMOND,76629,M,ROBERTSON,2547467752,CE,1000,R_21,0,-1,M_21,-1,M_21,2022,06,25,00,00,-96.675778,31.1658355,48,395,10144,16958,43,9601,2065,4817,17780,0,E,100,POINTADDRESS,-1,-1
TX,TX0694,001,Y,603,GRAPELAND PUBLIC LIBRARY,106 N OAK ST,GRAPELAND,75844,M,HOUSTON,9366873425,CE,7000,R_21,0,960,R_21,48,R_21,2022,06,00,00,07,-95.4812068,31.4917154,48,225,30632,22241,43,9501.01,1009,4808,-4,N,E,100,STREETADDRESS,4,0
TX,TX0696,001,Y,604,LIBERTY HILL PUBLIC LIBRARY,355 LOOP 332,LIBERTY HILL,78642,4335,WILLIAMSON,5127786400,CE,2400,R_21,0,870,R_21,19,R_21,2022,06,00,00,00,-97.9108461,30.6638596,48,491,42664,643026,41,203.29,2031,4831,12420,0,E,100,POINTADDRESS,32,0
TX,TX0697,001,Y,518,NANCY NAIL MEMORIAL LIBRARY,124 S PEARL ST,MART,76664,1425,MCLENNAN,2548762465,CE,5760,R_21,0,708,R_21,41,R_21,2022,06,00,00,00,-96.8328454,31.541298,48,309,46824,263115,42,36.01,3011,4817,47380,0,E,100,POINTADDRESS,11,0
TX,TX0698,001,Y,607,WHITE OAK SCHOOL COMMUNITY LIBRARY,200 S WHITE OAK RD,WHITE OAK,75693,1520,GREGG,9032912052,CE,6233,R_21,0,670,R_21,45,R_21,2022,06,00,00,00,-94.861905,32.5316982,48,183,78436,124201,23,103.02,2010,4801,30980,0,E,100,POINTADDRESS,7,0
TX,TX0699,001,Y,616,WASKOM PUBLIC LIBRARY,103 WASKOM AVE,WASKOM,75692,3723,HARRISON,9036873041,CE,2272,R_21,0,1247,R_21,51,R_21,2022,06,00,00,00,-94.0601385,32.4795843,48,203,76636,69150,42,201.06,3034,4801,30980,0,T,99.62,STREETADDRESS,0,0
TX,TX0700,001,Y,613,OLTON AREA LIBRARY,701 MAIN ST,OLTON,79064,M,LAMB,8062857772,CE,3451,R_21,0,1815,R_21,51,R_21,2022,06,00,00,00,-102.1349339,34.1816868,48,279,54012,12898,43,9501,1164,4819,-4,N,E,98.34,POINTADDRESS,0,0
TX,TX0701,001,Y,611,COLLEYVILLE PUBLIC LIBRARY,110 MAIN ST,COLLEYVILLE,76034,2916,TARRANT,8175031150,CE,24000,R_21,0,2455,R_21,52,R_21,2022,06,00,00,00,-97.1567167,32.8850165,48,439,15988,2126477,21,1136.39,4015,4824,19100,0,E,100,POINTADDRESS,0,0
TX,TX0702,001,Y,151,GARWOOD MEMORIAL LIBRARY,512 ARTHUR ST,GARWOOD,77442,4237,COLORADO,9797583242,CE,864,R_21,0,-1,M_21,-1,M_21,2022,06,25,00,00,-96.3954347,29.4488595,48,089,29096,20630,42,7502,1045,4810,-4,N,E,100,STREETADDRESS,-1,-1
