series_id,year,period,area_type_code,area_code,measure_code,seasonal,srd_code,area_text,measure_text,NAMELSAD,STUSPS,unemployment_percent
LAUCN485050000000003,2003,M13,F,CN4850500000000,03,U,48,"Zapata County, TX",unemployment rate,Zapata County,TX,8.9
LAUCN485050000000003,2004,M13,F,CN4850500000000,03,U,48,"Zapata County, TX",unemployment rate,Zapata County,TX,7.3
LAUCN485050000000003,2005,M13,F,CN4850500000000,03,U,48,"Zapata County, TX",unemployment rate,Zapata County,TX,6.7
LAUCN485050000000003,2006,M13,F,CN4850500000000,03,U,48,"Zapata County, TX",unemployment rate,Zapata County,TX,6.2
LAUCN485050000000003,2007,M13,F,CN4850500000000,03,U,48,"Zapata County, TX",unemployment rate,Zapata County,TX,5.4
LAUCN485050000000003,2008,M13,F,CN4850500000000,03,U,48,"Zapata County, TX",unemployment rate,Zapata County,TX,5.5
LAUCN485050000000003,2009,M13,F,CN4850500000000,03,U,48,"Zapata County, TX",unemployment rate,Zapata County,TX,10.9
LAUCN485050000000003,2010,M13,F,CN4850500000000,03,U,48,"Zapata County, TX",unemployment rate,Zapata County,TX,10.5
LAUCN485050000000003,2011,M13,F,CN4850500000000,03,U,48,"Zapata County, TX",unemployment rate,Zapata County,TX,8.4
LAUCN485050000000003,2012,M13,F,CN4850500000000,03,U,48,"Zapata County, TX",unemployment rate,Zapata County,TX,6.3
LAUCN485050000000003,2013,M13,F,CN4850500000000,03,U,48,"Zapata County, TX",unemployment rate,Zapata County,TX,6.3
LAUCN485050000000003,2014,M13,F,CN4850500000000,03,U,48,"Zapata County, TX",unemployment rate,Zapata County,TX,5.3
LAUCN485050000000003,2015,M13,F,CN4850500000000,03,U,48,"Zapata County, TX",unemployment rate,Zapata County,TX,7.7
LAUCN485050000000003,2016,M13,F,CN4850500000000,03,U,48,"Zapata County, TX",unemployment rate,Zapata County,TX,10.6
LAUCN485050000000003,2017,M13,F,CN4850500000000,03,U,48,"Zapata County, TX",unemployment rate,Zapata County,TX,7.4
LAUCN485050000000003,2018,M13,F,CN4850500000000,03,U,48,"Zapata County, TX",unemployment rate,Zapata County,TX,5.5
LAUCN485050000000003,2019,M13,F,CN4850500000000,03,U,48,"Zapata County, TX",unemployment rate,Zapata County,TX,5
LAUCN485050000000003,2020,M13,F,CN4850500000000,03,U,48,"Zapata County, TX",unemployment rate,Zapata County,TX,12.1
LAUCN485050000000003,2021,M13,F,CN4850500000000,03,U,48,"Zapata County, TX",unemployment rate,Zapata County,TX,11.5
LAUCN485050000000003,2022,M13,F,CN4850500000000,03,U,48,"Zapata County, TX",unemployment rate,Zapata County,TX,6.9
LAUCN485050000000003,2023,M13,F,CN4850500000000,03,U,48,"Zapata County, TX",unemployment rate,Zapata County,TX,6.4
LAUCN485050000000003,2024,M13,F,CN4850500000000,03,U,48,"Zapata County, TX",unemployment rate,Zapata County,TX,7.1
LAUCN485050000000003,2025,M13,F,CN4850500000000,03,U,48,"Zapata County, TX",unemployment rate,Zapata County,TX,6.9
LAUCN485070000000003,1990,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,20.9
LAUCN485070000000003,1991,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,21.6
LAUCN485070000000003,1992,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,26.2
LAUCN485070000000003,1993,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,24.3
LAUCN485070000000003,1994,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,26
LAUCN485070000000003,1995,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,25.7
LAUCN485070000000003,1996,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,23.9
LAUCN485070000000003,1997,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,24.9
LAUCN485070000000003,1998,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,21.6
LAUCN485070000000003,1999,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,17.6
LAUCN485070000000003,2000,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,12.6
LAUCN485070000000003,2001,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,13.3
LAUCN485070000000003,2002,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,14.4
LAUCN485070000000003,2003,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,13.9
LAUCN485070000000003,2004,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,12.6
LAUCN485070000000003,2005,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,11.7
LAUCN485070000000003,2006,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,11.8
LAUCN485070000000003,2007,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,10.7
LAUCN485070000000003,2008,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,10.7
LAUCN485070000000003,2009,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,14.5
LAUCN485070000000003,2010,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,14
LAUCN485070000000003,2011,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,14.5
LAUCN485070000000003,2012,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,13.4
LAUCN485070000000003,2013,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,14.6
LAUCN485070000000003,2014,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,12.3
LAUCN485070000000003,2015,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,11.3
LAUCN485070000000003,2016,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,11.2
LAUCN485070000000003,2017,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,8.8
LAUCN485070000000003,2018,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,7.2
LAUCN485070000000003,2019,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,6.1
LAUCN485070000000003,2020,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,11.1
LAUCN485070000000003,2021,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,9.3
LAUCN485070000000003,2022,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,6.4
LAUCN485070000000003,2023,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,5.3
LAUCN485070000000003,2024,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,6.1
LAUCN485070000000003,2025,M13,F,CN4850700000000,03,U,48,"Zavala County, TX",unemployment rate,Zavala County,TX,6.8
LAUCN490010000000003,1990,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,4
LAUCN490010000000003,1991,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,4.3
LAUCN490010000000003,1992,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,5
LAUCN490010000000003,1993,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,4.7
LAUCN490010000000003,1994,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,3.8
LAUCN490010000000003,1995,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,3.9
LAUCN490010000000003,1996,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,5.2
LAUCN490010000000003,1997,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,4.8
LAUCN490010000000003,1998,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,4.7
LAUCN490010000000003,1999,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,3.6
LAUCN490010000000003,2000,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,3.5
LAUCN490010000000003,2001,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,3.8
LAUCN490010000000003,2002,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,4.6
LAUCN490010000000003,2003,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,5.2
LAUCN490010000000003,2004,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,4.5
LAUCN490010000000003,2005,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,4.1
LAUCN490010000000003,2006,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,2.9
LAUCN490010000000003,2007,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,2.5
LAUCN490010000000003,2008,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,3.2
LAUCN490010000000003,2009,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,6.4
LAUCN490010000000003,2010,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,10.5
LAUCN490010000000003,2011,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,8.6
LAUCN490010000000003,2012,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,5.4
LAUCN490010000000003,2013,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,4.2
LAUCN490010000000003,2014,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,3.8
LAUCN490010000000003,2015,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,3.7
LAUCN490010000000003,2016,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,5.2
LAUCN490010000000003,2017,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,4.2
LAUCN490010000000003,2018,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,3.5
LAUCN490010000000003,2019,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,3.1
LAUCN490010000000003,2020,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,4.2
LAUCN490010000000003,2021,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,2.9
LAUCN490010000000003,2022,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,2.8
LAUCN490010000000003,2023,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,3.1
LAUCN490010000000003,2024,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,3.2
LAUCN490010000000003,2025,M13,F,CN4900100000000,03,U,49,"Beaver County, UT",unemployment rate,Beaver County,UT,3
LAUCN490030000000003,1990,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,4.5
LAUCN490030000000003,1991,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,4
LAUCN490030000000003,1992,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,5.3
LAUCN490030000000003,1993,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,5.2
LAUCN490030000000003,1994,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,4.8
LAUCN490030000000003,1995,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,4.5
LAUCN490030000000003,1996,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,4.2
LAUCN490030000000003,1997,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,3.8
LAUCN490030000000003,1998,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,4.6
LAUCN490030000000003,1999,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,4.5
LAUCN490030000000003,2000,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,3.7
LAUCN490030000000003,2001,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,4.6
LAUCN490030000000003,2002,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,5.5
LAUCN490030000000003,2003,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,5.5
LAUCN490030000000003,2004,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,5.1
LAUCN490030000000003,2005,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,4.3
LAUCN490030000000003,2006,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,3.1
LAUCN490030000000003,2007,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,2.6
LAUCN490030000000003,2008,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,3.8
LAUCN490030000000003,2009,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,8.4
LAUCN490030000000003,2010,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,8.9
LAUCN490030000000003,2011,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,8
LAUCN490030000000003,2012,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,5.1
LAUCN490030000000003,2013,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,4.3
LAUCN490030000000003,2014,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,3.7
LAUCN490030000000003,2015,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,3.6
LAUCN490030000000003,2016,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,3.4
LAUCN490030000000003,2017,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,3.2
LAUCN490030000000003,2018,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,2.9
LAUCN490030000000003,2019,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,2.6
LAUCN490030000000003,2020,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,4.6
LAUCN490030000000003,2021,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,2.6
LAUCN490030000000003,2022,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,2.4
LAUCN490030000000003,2023,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,2.6
LAUCN490030000000003,2024,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,3.2
LAUCN490030000000003,2025,M13,F,CN4900300000000,03,U,49,"Box Elder County, UT",unemployment rate,Box Elder County,UT,3.4
LAUCN490050000000003,1990,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,4
LAUCN490050000000003,1991,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,3.5
LAUCN490050000000003,1992,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,3.7
LAUCN490050000000003,1993,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,3.1
LAUCN490050000000003,1994,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,2.9
LAUCN490050000000003,1995,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,3
LAUCN490050000000003,1996,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,2.9
LAUCN490050000000003,1997,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,2.6
LAUCN490050000000003,1998,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,3
LAUCN490050000000003,1999,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,2.6
LAUCN490050000000003,2000,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,2.8
LAUCN490050000000003,2001,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,3.4
LAUCN490050000000003,2002,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,4.1
LAUCN490050000000003,2003,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,3.9
LAUCN490050000000003,2004,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,3.6
LAUCN490050000000003,2005,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,3.2
LAUCN490050000000003,2006,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,2.2
LAUCN490050000000003,2007,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,2
LAUCN490050000000003,2008,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,2.6
LAUCN490050000000003,2009,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,5.7
LAUCN490050000000003,2010,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,6.4
LAUCN490050000000003,2011,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,5.6
LAUCN490050000000003,2012,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,3.9
LAUCN490050000000003,2013,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,3.6
LAUCN490050000000003,2014,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,3
LAUCN490050000000003,2015,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,3
LAUCN490050000000003,2016,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,3
LAUCN490050000000003,2017,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,2.7
LAUCN490050000000003,2018,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,2.5
LAUCN490050000000003,2019,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,2.1
LAUCN490050000000003,2020,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,3
LAUCN490050000000003,2021,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,2.1
LAUCN490050000000003,2022,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,2.1
LAUCN490050000000003,2023,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,2.4
LAUCN490050000000003,2024,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,2.9
LAUCN490050000000003,2025,M13,F,CN4900500000000,03,U,49,"Cache County, UT",unemployment rate,Cache County,UT,3.1
LAUCN490070000000003,1990,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,7.8
LAUCN490070000000003,1991,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,8.2
LAUCN490070000000003,1992,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,9.4
LAUCN490070000000003,1993,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,7.3
LAUCN490070000000003,1994,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,7.5
LAUCN490070000000003,1995,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,6.4
LAUCN490070000000003,1996,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,6
LAUCN490070000000003,1997,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,5
LAUCN490070000000003,1998,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,6
LAUCN490070000000003,1999,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,6.7
LAUCN490070000000003,2000,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,5.6
LAUCN490070000000003,2001,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,6.3
LAUCN490070000000003,2002,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,6.9
LAUCN490070000000003,2003,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,7.6
LAUCN490070000000003,2004,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,6.6
LAUCN490070000000003,2005,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,4.8
LAUCN490070000000003,2006,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,3.3
LAUCN490070000000003,2007,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,3.6
LAUCN490070000000003,2008,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,4
LAUCN490070000000003,2009,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,8.2
LAUCN490070000000003,2010,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,9.1
LAUCN490070000000003,2011,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,8.1
LAUCN490070000000003,2012,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,6.2
LAUCN490070000000003,2013,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,5.8
LAUCN490070000000003,2014,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,4.9
LAUCN490070000000003,2015,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,5.5
LAUCN490070000000003,2016,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,5.7
LAUCN490070000000003,2017,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,4.8
LAUCN490070000000003,2018,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,4.2
LAUCN490070000000003,2019,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,3.5
LAUCN490070000000003,2020,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,5.3
LAUCN490070000000003,2021,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,3.9
LAUCN490070000000003,2022,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,3.5
LAUCN490070000000003,2023,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,3.6
LAUCN490070000000003,2024,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,4
LAUCN490070000000003,2025,M13,F,CN4900700000000,03,U,49,"Carbon County, UT",unemployment rate,Carbon County,UT,4.5
LAUCN490090000000003,1990,M13,F,CN4900900000000,03,U,49,"Daggett County, UT",unemployment rate,Daggett County,UT,1.7
LAUCN490090000000003,1991,M13,F,CN4900900000000,03,U,49,"Daggett County, UT",unemployment rate,Daggett County,UT,3.1
LAUCN490090000000003,1992,M13,F,CN4900900000000,03,U,49,"Daggett County, UT",unemployment rate,Daggett County,UT,4.7
LAUCN490090000000003,1993,M13,F,CN4900900000000,03,U,49,"Daggett County, UT",unemployment rate,Daggett County,UT,3.8
LAUCN490090000000003,1994,M13,F,CN4900900000000,03,U,49,"Daggett County, UT",unemployment rate,Daggett County,UT,4.9
LAUCN490090000000003,1995,M13,F,CN4900900000000,03,U,49,"Daggett County, UT",unemployment rate,Daggett County,UT,6.2
LAUCN490090000000003,1996,M13,F,CN4900900000000,03,U,49,"Daggett County, UT",unemployment rate,Daggett County,UT,4.1
LAUCN490090000000003,1997,M13,F,CN4900900000000,03,U,49,"Daggett County, UT",unemployment rate,Daggett County,UT,4.2
LAUCN490090000000003,1998,M13,F,CN4900900000000,03,U,49,"Daggett County, UT",unemployment rate,Daggett County,UT,3.8
LAUCN490090000000003,1999,M13,F,CN4900900000000,03,U,49,"Daggett County, UT",unemployment rate,Daggett County,UT,3.4
LAUCN490090000000003,2000,M13,F,CN4900900000000,03,U,49,"Daggett County, UT",unemployment rate,Daggett County,UT,3.9
LAUCN490090000000003,2001,M13,F,CN4900900000000,03,U,49,"Daggett County, UT",unemployment rate,Daggett County,UT,4.7
LAUCN490090000000003,2002,M13,F,CN4900900000000,03,U,49,"Daggett County, UT",unemployment rate,Daggett County,UT,4.8
LAUCN490090000000003,2003,M13,F,CN4900900000000,03,U,49,"Daggett County, UT",unemployment rate,Daggett County,UT,5.2
LAUCN490090000000003,2004,M13,F,CN4900900000000,03,U,49,"Daggett County, UT",unemployment rate,Daggett County,UT,5.5
LAUCN490090000000003,2005,M13,F,CN4900900000000,03,U,49,"Daggett County, UT",unemployment rate,Daggett County,UT,5
LAUCN490090000000003,2006,M13,F,CN4900900000000,03,U,49,"Daggett County, UT",unemployment rate,Daggett County,UT,4.6
LAUCN490090000000003,2007,M13,F,CN4900900000000,03,U,49,"Daggett County, UT",unemployment rate,Daggett County,UT,3.5
